Id,NamaPemain,Posisi,Club,Negara,Liga,PlayerInstruction
384,Alvaro Toney,ST,Real Sociedad,Spain,La Liga,Target Forward
385,Dusan Wilson,ST,AS Roma,Germany,Serie A,Advanced Forward
386,Ivan Hojlund,ST,Bayer Leverkusen,Poland,Bundesliga,Target Forward
387,Alexander Sesko,ST,Valencia,Slovenia,La Liga,Target Forward
388,Callum Gimenez,ST,Real Sociedad,England,La Liga,Target Forward
389,Romelu Fullkrug,ST,Juventus,Slovenia,Serie A,Advanced Forward
390,Santiago Lewandowski,ST,AC Milan,England,Serie A,Target Forward
391,Ivan Lukaku,ST,Barcelona,Mexico,La Liga,Target Forward
392,Alexander Sesko,ST,Chelsea,Spain,Premier League,False 9
393,Lois Toney,ST,Napoli,Brazil,Serie A,Advanced Forward
394,Darwin Fullkrug,ST,Napoli,Argentina,Serie A,Target Forward
395,Erling Gimenez,ST,Girona,Belgium,La Liga,Advanced Forward
396,Ivan Hojlund,ST,Brighton,Brazil,Premier League,Target Forward
397,Santiago Haaland,ST,Napoli,Serbia,Serie A,Poacher
398,Benjamin Hojlund,ST,Stuttgart,Portugal,Bundesliga,Advanced Forward
399,Robert Fullkrug,ST,Real Madrid,Brazil,La Liga,False 9
400,Julian Ramos,ST,Monaco,Denmark,Ligue 1,Poacher
401,Lois Openda,ST,AC Milan,Belgium,Serie A,False 9
402,Ollie Wilson,ST,RB Leipzig,Sweden,Bundesliga,False 9
403,Alvaro Alvarez,ST,Real Madrid,Uruguay,La Liga,Poacher
404,Rasmus Martinez,ST,Atletico Madrid,Germany,La Liga,Target Forward
405,Romelu Lewandowski,ST,Bayer Leverkusen,Belgium,Bundesliga,Poacher
406,Romelu Hojlund,ST,Chelsea,Belgium,Premier League,False 9
407,Niclas Toney,ST,Arsenal,Denmark,Premier League,Target Forward
408,Callum Sesko,ST,Aston Villa,Belgium,Premier League,False 9
409,Santiago Isak,ST,Atalanta,Nigeria,Serie A,False 9
410,Goncalo Sesko,ST,Atalanta,Poland,Serie A,Advanced Forward
411,Niclas Gimenez,ST,AC Milan,Spain,Serie A,Target Forward
412,Alvaro Nunez,ST,Brighton,Norway,Premier League,False 9
413,Alvaro Openda,ST,Real Sociedad,Brazil,La Liga,Poacher
414,Lois Lukaku,ST,Nice,Serbia,Ligue 1,Advanced Forward
415,Callum Nunez,ST,AC Milan,England,Serie A,Advanced Forward
416,Santiago Vlahovic,ST,AS Roma,Germany,Serie A,False 9
417,Robert Lukaku,ST,Girona,Norway,La Liga,False 9
418,Alvaro Nunez,ST,Dortmund,Slovenia,Bundesliga,Poacher
419,Victor Gimenez,ST,Atletico Madrid,Brazil,La Liga,Poacher
420,Darwin Gimenez,ST,Tottenham,Brazil,Premier League,Poacher
421,Harry Lukaku,ST,Brest,Serbia,Ligue 1,Advanced Forward
422,Victor Kane,ST,Monaco,Belgium,Ligue 1,Advanced Forward
423,Rasmus Ramos,ST,Frankfurt,Argentina,Bundesliga,False 9
424,Rasmus Hojlund,ST,Bologna,Brazil,Serie A,Advanced Forward
425,Lautaro Kane,ST,PSG,Brazil,Ligue 1,Advanced Forward
426,Harry Alvarez,ST,Atletico Madrid,Uruguay,La Liga,Target Forward
427,Darwin Wilson,ST,Monaco,Brazil,Ligue 1,Advanced Forward
428,Darwin Lukaku,ST,Dortmund,Nigeria,Bundesliga,Target Forward
429,Alexander Haaland,ST,Athletic Club,Uruguay,La Liga,Target Forward
430,Ollie Fullkrug,ST,West Ham,Uruguay,Premier League,Poacher
431,Julian Gimenez,ST,Atletico Madrid,Spain,La Liga,False 9
432,Dusan Ramos,ST,Lyon,Poland,Ligue 1,False 9
433,Robert Morata,ST,Dortmund,Denmark,Bundesliga,Target Forward
434,Alexander Osimhen,ST,Nice,Serbia,Ligue 1,Advanced Forward
435,Niclas Isak,ST,Lille,Argentina,Ligue 1,False 9
436,Santiago Fullkrug,ST,Athletic Club,Slovenia,La Liga,Advanced Forward
437,Ivan Gimenez,ST,Napoli,Germany,Serie A,Advanced Forward
438,Rasmus Toney,ST,Manchester City,Uruguay,Premier League,False 9
439,Benjamin Sesko,ST,Brest,France,Ligue 1,Target Forward
440,Goncalo Martinez,ST,Liverpool,Denmark,Premier League,False 9
441,Benjamin Ramos,ST,Marseille,Portugal,Ligue 1,Advanced Forward
442,Callum Ramos,ST,AS Roma,Uruguay,Serie A,Poacher
443,Victor Osimhen,ST,Athletic Club,France,La Liga,False 9
444,Lautaro Martinez,ST,Brest,France,Ligue 1,False 9
445,Santiago Openda,ST,Valencia,Portugal,La Liga,Target Forward
446,Santiago Watkins,ST,Athletic Club,Serbia,La Liga,False 9
447,Robert Lukaku,ST,Real Betis,France,La Liga,Poacher
448,Romelu Lukaku,ST,Manchester United,Germany,Premier League,Poacher
449,Benjamin Vlahovic,ST,Stuttgart,Sweden,Bundesliga,Poacher
450,Alvaro Vlahovic,ST,RB Leipzig,Brazil,Bundesliga,False 9
451,Alexander Wilson,ST,Lille,Spain,Ligue 1,Advanced Forward
452,Alvaro Vlahovic,ST,Nice,Belgium,Ligue 1,Target Forward
453,Benjamin Lukaku,ST,Frankfurt,Portugal,Bundesliga,False 9
454,Rasmus Nunez,ST,RB Leipzig,Poland,Bundesliga,Poacher
455,Romelu Osimhen,ST,AC Milan,Mexico,Serie A,Target Forward
456,Santiago Lewandowski,ST,RB Leipzig,Brazil,Bundesliga,False 9
457,Lautaro Alvarez,ST,Lyon,Serbia,Ligue 1,Advanced Forward
458,Lois Osimhen,ST,Nice,England,Ligue 1,False 9
459,Rasmus Toney,ST,Nice,Brazil,Ligue 1,Advanced Forward
460,Julian Nunez,ST,Nice,Denmark,Ligue 1,False 9
461,Alexander Wilson,ST,Lille,Poland,Ligue 1,False 9
462,Ollie Wilson,ST,Brest,England,Ligue 1,Poacher
463,Benjamin Toney,ST,Brest,Poland,Ligue 1,Target Forward
464,Robert Wilson,ST,Arsenal,France,Premier League,Advanced Forward
465,Darwin Ramos,ST,RB Leipzig,Mexico,Bundesliga,Advanced Forward
466,Niclas Haaland,ST,AS Roma,Portugal,Serie A,Poacher
467,Ollie Lukaku,ST,Lille,Argentina,Ligue 1,Target Forward
468,Alvaro Morata,ST,RB Leipzig,Mexico,Bundesliga,Target Forward
469,Santiago Nunez,ST,Frankfurt,Portugal,Bundesliga,Target Forward
470,Santiago Fullkrug,ST,Athletic Club,Poland,La Liga,False 9
471,Harry Alvarez,ST,RB Leipzig,Slovenia,Bundesliga,Advanced Forward
472,Robert Watkins,ST,Chelsea,Brazil,Premier League,Advanced Forward
473,Benjamin Haaland,ST,Athletic Club,England,La Liga,Poacher
474,Dusan Toney,ST,Bologna,Mexico,Serie A,Target Forward
475,Robert Toney,ST,Bayer Leverkusen,Belgium,Bundesliga,Target Forward
476,Robert Nunez,ST,Napoli,Poland,Serie A,Poacher
477,Ivan Haaland,ST,Nice,Argentina,Ligue 1,Target Forward
478,Lois Watkins,ST,Frankfurt,Spain,Bundesliga,Poacher
479,Robert Wilson,ST,Frankfurt,France,Bundesliga,Advanced Forward
480,Victor Morata,ST,Atletico Madrid,Mexico,La Liga,Poacher
481,Goncalo Martinez,ST,Real Madrid,Denmark,La Liga,False 9
482,Goncalo Hojlund,ST,AC Milan,Brazil,Serie A,Advanced Forward
483,Dusan Hojlund,ST,Nice,Mexico,Ligue 1,False 9
484,Erling Lukaku,ST,Manchester United,Germany,Premier League,Poacher
485,Julian Hojlund,ST,Athletic Club,Belgium,La Liga,Poacher
486,Lois Lewandowski,ST,Atletico Madrid,Belgium,La Liga,Target Forward
487,Romelu Osimhen,ST,Bologna,Slovenia,Serie A,Advanced Forward
488,Santiago Toney,ST,Juventus,Denmark,Serie A,False 9
489,Robert Ramos,ST,Bologna,Norway,Serie A,False 9
490,Alvaro Openda,ST,Dortmund,Poland,Bundesliga,False 9
491,Goncalo Lukaku,ST,Marseille,Portugal,Ligue 1,Target Forward
492,Lois Martinez,ST,Stuttgart,Argentina,Bundesliga,Target Forward
493,Harry Lukaku,ST,Marseille,Brazil,Ligue 1,Advanced Forward
494,Callum Wilson,ST,Chelsea,Portugal,Premier League,Poacher
495,Victor Nunez,ST,Chelsea,Brazil,Premier League,Target Forward
496,Santiago Lukaku,ST,Real Betis,Poland,La Liga,False 9
497,Ollie Kane,ST,AS Roma,Spain,Serie A,Advanced Forward
498,Harry Gimenez,ST,Lyon,Uruguay,Ligue 1,Target Forward
499,Rasmus Kane,ST,Brighton,Argentina,Premier League,False 9
500,Robert Openda,ST,Barcelona,Spain,La Liga,Poacher
501,Rasmus Alvarez,ST,Juventus,Spain,Serie A,Poacher
502,Ivan Nunez,ST,AC Milan,France,Serie A,Poacher
503,Harry Wilson,ST,Juventus,Brazil,Serie A,Target Forward
504,Ivan Ramos,ST,Valencia,Uruguay,La Liga,Target Forward
505,Lois Vlahovic,ST,Aston Villa,France,Premier League,Advanced Forward
506,Santiago Martinez,ST,AC Milan,Portugal,Serie A,Poacher
507,Callum Kane,ST,Barcelona,Denmark,La Liga,Target Forward
508,Romelu Martinez,ST,Manchester United,Sweden,Premier League,False 9
509,Julian Isak,ST,Napoli,Portugal,Serie A,Poacher
510,Santiago Nunez,ST,Girona,Spain,La Liga,Target Forward
511,Ivan Fullkrug,ST,Newcastle,Slovenia,Premier League,Poacher
512,Callum Vlahovic,ST,Bayer Leverkusen,Denmark,Bundesliga,Advanced Forward
513,Julian Lewandowski,ST,Valencia,Serbia,La Liga,Target Forward
514,Lois Osimhen,ST,Lille,France,Ligue 1,False 9
515,Erling Isak,ST,AS Roma,Nigeria,Serie A,False 9
516,Benjamin Vlahovic,ST,Girona,France,La Liga,Target Forward
517,Harry Vlahovic,ST,Lazio,Belgium,Serie A,Target Forward
518,Alvaro Kane,ST,Manchester City,Poland,Premier League,Target Forward
519,Alexander Martinez,ST,Frankfurt,Uruguay,Bundesliga,Target Forward
520,Rasmus Vlahovic,ST,RB Leipzig,Poland,Bundesliga,Poacher
521,Ollie Sesko,ST,Juventus,Brazil,Serie A,Advanced Forward
522,Lautaro Fullkrug,ST,Marseille,Uruguay,Ligue 1,Target Forward
523,Niclas Isak,ST,Bayer Leverkusen,Slovenia,Bundesliga,False 9
524,Santiago Kane,ST,Napoli,Mexico,Serie A,Poacher
525,Dusan Sesko,ST,Lyon,Nigeria,Ligue 1,Poacher
526,Benjamin Isak,ST,Monaco,Brazil,Ligue 1,Advanced Forward
527,Darwin Kane,ST,Nice,Slovenia,Ligue 1,Poacher
528,Callum Lewandowski,ST,Liverpool,Mexico,Premier League,Poacher
529,Rasmus Toney,ST,Aston Villa,Brazil,Premier League,Poacher
530,Santiago Haaland,ST,Manchester United,Denmark,Premier League,False 9
531,Benjamin Openda,ST,Stuttgart,Nigeria,Bundesliga,False 9
532,Lois Ramos,ST,Real Betis,Germany,La Liga,False 9
533,Dusan Alvarez,ST,Inter Milan,Germany,Serie A,Advanced Forward
534,Victor Vlahovic,ST,PSG,Portugal,Ligue 1,Advanced Forward
535,Dusan Osimhen,ST,Newcastle,Denmark,Premier League,Poacher
536,Goncalo Watkins,ST,Barcelona,Portugal,La Liga,Advanced Forward
537,Darwin Wilson,ST,Arsenal,Brazil,Premier League,Advanced Forward
538,Lois Ramos,ST,Tottenham,Argentina,Premier League,Advanced Forward
539,Santiago Martinez,ST,Real Betis,Brazil,La Liga,Target Forward
540,Romelu Isak,ST,Stuttgart,Denmark,Bundesliga,Target Forward
541,Lautaro Ramos,ST,Lille,Serbia,Ligue 1,Advanced Forward
542,Rasmus Lukaku,ST,Atletico Madrid,Slovenia,La Liga,Target Forward
543,Romelu Wilson,ST,Real Madrid,Sweden,La Liga,Advanced Forward
544,Victor Vlahovic,ST,Bologna,Uruguay,Serie A,False 9
545,Ivan Openda,ST,Girona,Uruguay,La Liga,Poacher
546,Ollie Toney,ST,Stuttgart,France,Bundesliga,Advanced Forward
547,Goncalo Kane,ST,Juventus,France,Serie A,Target Forward
548,Alvaro Wilson,ST,Atalanta,Slovenia,Serie A,Poacher
549,Erling Kane,ST,Monaco,Nigeria,Ligue 1,Poacher
550,Erling Vlahovic,ST,Arsenal,Slovenia,Premier League,Poacher
551,Rasmus Gimenez,ST,Manchester United,Portugal,Premier League,False 9
552,Rasmus Martinez,ST,Real Betis,Serbia,La Liga,False 9
553,Santiago Morata,ST,Inter Milan,Brazil,Serie A,Poacher
554,Niclas Morata,ST,Lyon,Sweden,Ligue 1,Poacher
555,Romelu Wilson,ST,West Ham,Norway,Premier League,Target Forward
556,Niclas Toney,ST,Brest,Denmark,Ligue 1,Poacher
557,Darwin Nunez,ST,Bayer Leverkusen,Portugal,Bundesliga,Advanced Forward
558,Callum Hojlund,ST,Lazio,Argentina,Serie A,Target Forward
559,Julian Morata,ST,Arsenal,Portugal,Premier League,False 9
560,Alexander Haaland,ST,Marseille,Sweden,Ligue 1,Poacher
561,Dusan Alvarez,ST,AS Roma,Nigeria,Serie A,Advanced Forward
562,Ivan Gimenez,ST,AS Roma,Nigeria,Serie A,Target Forward
563,Niclas Kane,ST,Girona,Norway,La Liga,Advanced Forward
564,Lois Hojlund,ST,West Ham,Argentina,Premier League,Target Forward
565,Dusan Lewandowski,ST,Real Betis,Poland,La Liga,False 9
566,Rasmus Wilson,ST,Aston Villa,Norway,Premier League,Target Forward
567,Darwin Hojlund,ST,Lille,Germany,Ligue 1,False 9
568,Santiago Alvarez,ST,Bayern Munich,France,Bundesliga,Target Forward
569,Ollie Fullkrug,ST,Bayern Munich,England,Bundesliga,Target Forward
570,Lois Isak,ST,West Ham,Slovenia,Premier League,Target Forward
571,Harry Vlahovic,ST,PSG,Slovenia,Ligue 1,Target Forward
572,Lois Wilson,ST,Valencia,Uruguay,La Liga,Advanced Forward
573,Ivan Toney,ST,Real Sociedad,Norway,La Liga,Poacher
574,Alexander Fullkrug,ST,Bologna,France,Serie A,False 9
575,Harry Hojlund,ST,Monaco,England,Ligue 1,Target Forward
576,Alvaro Haaland,ST,Bayern Munich,Serbia,Bundesliga,Advanced Forward
577,Victor Lewandowski,ST,Manchester City,Germany,Premier League,Target Forward
578,Lautaro Alvarez,ST,Juventus,England,Serie A,Target Forward
579,Goncalo Sesko,ST,Real Betis,Mexico,La Liga,Poacher
580,Santiago Lukaku,ST,Monaco,Belgium,Ligue 1,False 9
581,Goncalo Alvarez,ST,RB Leipzig,France,Bundesliga,Advanced Forward
582,Lois Alvarez,ST,Newcastle,Denmark,Premier League,Target Forward
583,Alvaro Hojlund,ST,PSG,Serbia,Ligue 1,False 9
584,Erling Lewandowski,ST,Frankfurt,Slovenia,Bundesliga,Target Forward
585,Darwin Hojlund,ST,Dortmund,Denmark,Bundesliga,Poacher
586,Ollie Vlahovic,ST,Chelsea,Brazil,Premier League,Advanced Forward
587,Benjamin Alvarez,ST,Juventus,Mexico,Serie A,Poacher
588,Alexander Sesko,ST,Stuttgart,Portugal,Bundesliga,Target Forward
589,Lautaro Isak,ST,Juventus,Germany,Serie A,Poacher
590,Benjamin Nunez,ST,Dortmund,Poland,Bundesliga,Poacher
591,Goncalo Vlahovic,ST,Valencia,Norway,La Liga,Target Forward
592,Ivan Hojlund,ST,PSG,Brazil,Ligue 1,Advanced Forward
593,Ivan Wilson,ST,Bologna,Germany,Serie A,False 9
594,Dusan Isak,ST,Juventus,Spain,Serie A,False 9
595,Alvaro Lewandowski,ST,Real Betis,Germany,La Liga,False 9
596,Callum Lewandowski,ST,Liverpool,Denmark,Premier League,Poacher
597,Robert Alvarez,ST,Brest,Portugal,Ligue 1,Poacher
598,Robert Lewandowski,ST,PSG,Slovenia,Ligue 1,Advanced Forward
599,Julian Morata,ST,Juventus,Norway,Serie A,Poacher
600,Erling Sesko,ST,Barcelona,Brazil,La Liga,Poacher
601,Ivan Hojlund,ST,Chelsea,Belgium,Premier League,Advanced Forward
602,Lois Openda,ST,Monaco,Uruguay,Ligue 1,Poacher
603,Julian Hojlund,ST,RB Leipzig,Germany,Bundesliga,Poacher
604,Dusan Alvarez,ST,Arsenal,Denmark,Premier League,Advanced Forward
605,Ollie Osimhen,ST,Manchester United,Slovenia,Premier League,Advanced Forward
606,Erling Kane,ST,Girona,Mexico,La Liga,Target Forward
607,Julian Morata,ST,Chelsea,Uruguay,Premier League,False 9
608,Darwin Ramos,ST,Dortmund,France,Bundesliga,Advanced Forward
609,Julian Nunez,ST,Manchester United,Mexico,Premier League,Poacher
610,Robert Openda,ST,Stuttgart,Portugal,Bundesliga,Advanced Forward
611,Erling Watkins,ST,Bayer Leverkusen,Poland,Bundesliga,Advanced Forward
612,Dusan Vlahovic,ST,PSG,Portugal,Ligue 1,False 9
613,Julian Osimhen,ST,Liverpool,Uruguay,Premier League,Target Forward
614,Niclas Lewandowski,ST,Bayern Munich,Serbia,Bundesliga,Poacher
615,Harry Fullkrug,ST,Real Sociedad,Slovenia,La Liga,Poacher
616,Goncalo Nunez,ST,RB Leipzig,France,Bundesliga,False 9
617,Rasmus Vlahovic,ST,Inter Milan,Belgium,Serie A,Poacher
618,Niclas Morata,ST,Chelsea,Argentina,Premier League,Poacher
619,Lautaro Alvarez,ST,Marseille,Poland,Ligue 1,Target Forward
620,Santiago Fullkrug,ST,Monaco,Slovenia,Ligue 1,Poacher
621,Ivan Toney,ST,Nice,France,Ligue 1,Advanced Forward
622,Harry Nunez,ST,Frankfurt,France,Bundesliga,Target Forward
623,Romelu Alvarez,ST,Stuttgart,Portugal,Bundesliga,False 9
624,Lautaro Wilson,ST,Valencia,Spain,La Liga,Poacher
625,Lautaro Isak,ST,Bayern Munich,Spain,Bundesliga,False 9
626,Julian Haaland,ST,Girona,Slovenia,La Liga,Target Forward
627,Lois Vlahovic,ST,Juventus,Spain,Serie A,Target Forward
628,Alvaro Morata,ST,AC Milan,England,Serie A,Poacher
629,Alvaro Morata,ST,Atalanta,Spain,Serie A,Advanced Forward
630,Ivan Toney,ST,Atletico Madrid,Nigeria,La Liga,Poacher
631,Niclas Sesko,ST,Athletic Club,Belgium,La Liga,Target Forward
632,Harry Lukaku,ST,Brighton,Poland,Premier League,False 9
633,Rasmus Hojlund,ST,Real Madrid,Sweden,La Liga,Advanced Forward
634,Darwin Kane,ST,Valencia,Germany,La Liga,False 9
635,Niclas Gimenez,ST,Marseille,Argentina,Ligue 1,Advanced Forward
636,Victor Openda,ST,Real Betis,Serbia,La Liga,Advanced Forward
637,Romelu Watkins,ST,Juventus,Spain,Serie A,Advanced Forward
638,Alvaro Sesko,ST,Bayern Munich,Slovenia,Bundesliga,False 9
639,Erling Isak,ST,Barcelona,Slovenia,La Liga,False 9
640,Callum Lewandowski,ST,Juventus,Sweden,Serie A,Target Forward
641,Julian Lewandowski,ST,Manchester United,Denmark,Premier League,Target Forward
642,Victor Ramos,ST,Bologna,Belgium,Serie A,Target Forward
643,Lois Fullkrug,ST,Tottenham,Nigeria,Premier League,False 9
644,Benjamin Martinez,ST,Frankfurt,Serbia,Bundesliga,Target Forward
645,Niclas Sesko,ST,AC Milan,England,Serie A,False 9
646,Harry Morata,ST,Frankfurt,Sweden,Bundesliga,False 9
647,Benjamin Haaland,ST,Bayer Leverkusen,Belgium,Bundesliga,False 9
648,Rasmus Osimhen,ST,Stuttgart,Belgium,Bundesliga,False 9
649,Erling Haaland,ST,Atalanta,England,Serie A,Target Forward
650,Robert Sesko,ST,Tottenham,Serbia,Premier League,Advanced Forward
651,Alvaro Nunez,ST,Arsenal,France,Premier League,False 9
652,Robert Lukaku,ST,Brest,Mexico,Ligue 1,Advanced Forward
653,Niclas Alvarez,ST,Girona,Spain,La Liga,Poacher
654,Lautaro Isak,ST,Lille,Uruguay,Ligue 1,Target Forward
655,Lautaro Osimhen,ST,AC Milan,Portugal,Serie A,Advanced Forward
656,Dusan Ramos,ST,Real Madrid,England,La Liga,Poacher
657,Victor Morata,ST,Aston Villa,Poland,Premier League,Poacher
658,Dusan Watkins,ST,Lyon,Spain,Ligue 1,Target Forward
659,Julian Haaland,ST,Bayer Leverkusen,Germany,Bundesliga,False 9
660,Santiago Isak,ST,Lille,England,Ligue 1,False 9
661,Santiago Osimhen,ST,Monaco,Germany,Ligue 1,False 9
662,Alvaro Haaland,ST,RB Leipzig,Spain,Bundesliga,False 9
663,Victor Ramos,ST,Napoli,Slovenia,Serie A,False 9
664,Alvaro Nunez,ST,Real Madrid,France,La Liga,Poacher
665,Romelu Isak,ST,Atletico Madrid,Serbia,La Liga,Target Forward
666,Callum Fullkrug,ST,Stuttgart,Brazil,Bundesliga,Poacher
667,Benjamin Lukaku,ST,West Ham,Belgium,Premier League,Advanced Forward
668,Ollie Ramos,ST,Atalanta,Spain,Serie A,False 9
669,Ivan Alvarez,ST,Manchester United,Brazil,Premier League,Target Forward
670,Lois Lukaku,ST,Chelsea,Spain,Premier League,Poacher
671,Callum Vlahovic,ST,Liverpool,Portugal,Premier League,Advanced Forward
672,Santiago Ramos,ST,Athletic Club,Serbia,La Liga,Advanced Forward
673,Niclas Sesko,ST,Newcastle,Nigeria,Premier League,Poacher
674,Robert Sesko,ST,Bayern Munich,Argentina,Bundesliga,Poacher
675,Niclas Ramos,ST,Dortmund,Brazil,Bundesliga,False 9
676,Lautaro Martinez,ST,Manchester United,Serbia,Premier League,Poacher
677,Santiago Toney,ST,Barcelona,Portugal,La Liga,Poacher
678,Santiago Lukaku,ST,West Ham,Slovenia,Premier League,Poacher
679,Alexander Ramos,ST,Real Madrid,Sweden,La Liga,Advanced Forward
680,Victor Gimenez,ST,Lille,Nigeria,Ligue 1,Target Forward
681,Alexander Vlahovic,ST,RB Leipzig,France,Bundesliga,Poacher
682,Robert Morata,ST,Bayern Munich,Nigeria,Bundesliga,False 9
683,Goncalo Morata,ST,Nice,Mexico,Ligue 1,Target Forward
684,Julian Wilson,ST,Girona,Germany,La Liga,Target Forward
685,Niclas Osimhen,ST,Brighton,Brazil,Premier League,False 9
686,Goncalo Haaland,ST,Valencia,France,La Liga,Poacher
687,Goncalo Openda,ST,Frankfurt,Germany,Bundesliga,False 9
688,Romelu Openda,ST,AC Milan,Uruguay,Serie A,Poacher
689,Callum Openda,ST,AC Milan,France,Serie A,Target Forward
690,Lautaro Kane,ST,Monaco,Denmark,Ligue 1,Poacher
691,Alexander Toney,ST,Real Betis,Sweden,La Liga,Advanced Forward
692,Benjamin Kane,ST,Brighton,Argentina,Premier League,Poacher
693,Benjamin Fullkrug,ST,Nice,Argentina,Ligue 1,Poacher
694,Darwin Martinez,ST,AS Roma,Sweden,Serie A,False 9
695,Robert Sesko,ST,Brest,Belgium,Ligue 1,Target Forward
696,Romelu Gimenez,ST,Inter Milan,England,Serie A,Advanced Forward
697,Victor Wilson,ST,AC Milan,Mexico,Serie A,False 9
698,Callum Watkins,ST,Tottenham,Brazil,Premier League,False 9
699,Lautaro Vlahovic,ST,Stuttgart,Spain,Bundesliga,Target Forward
700,Lois Hojlund,ST,Juventus,Portugal,Serie A,Poacher
701,Santiago Openda,ST,Monaco,Brazil,Ligue 1,Advanced Forward
702,Lautaro Sesko,ST,Atletico Madrid,Spain,La Liga,Advanced Forward
703,Lautaro Fullkrug,ST,Manchester United,Brazil,Premier League,Target Forward
704,Callum Watkins,ST,Atletico Madrid,France,La Liga,False 9
705,Lautaro Sesko,ST,Arsenal,France,Premier League,False 9
706,Alvaro Wilson,ST,Real Sociedad,Uruguay,La Liga,Target Forward
707,Lautaro Nunez,ST,Bologna,Uruguay,Serie A,Target Forward
708,Benjamin Kane,ST,Barcelona,Argentina,La Liga,Advanced Forward
709,Lois Openda,ST,Lyon,Norway,Ligue 1,Target Forward
710,Niclas Fullkrug,ST,Marseille,England,Ligue 1,False 9
711,Ivan Morata,ST,Juventus,Germany,Serie A,Target Forward
712,Callum Vlahovic,ST,AC Milan,Slovenia,Serie A,Advanced Forward
713,Alexander Kane,ST,PSG,England,Ligue 1,Target Forward
714,Dusan Openda,ST,Atalanta,Mexico,Serie A,Poacher
715,Callum Morata,ST,Stuttgart,Denmark,Bundesliga,Poacher
716,Ollie Alvarez,ST,Marseille,Uruguay,Ligue 1,Poacher
717,Alexander Ramos,ST,Frankfurt,Serbia,Bundesliga,False 9
718,Ollie Hojlund,ST,Barcelona,Portugal,La Liga,Advanced Forward
719,Victor Nunez,ST,Monaco,Serbia,Ligue 1,False 9
720,Niclas Toney,ST,Liverpool,Mexico,Premier League,Advanced Forward
721,Callum Haaland,ST,Liverpool,Nigeria,Premier League,Advanced Forward
722,Alexander Openda,ST,Chelsea,Uruguay,Premier League,False 9
723,Darwin Hojlund,ST,Atalanta,Serbia,Serie A,Target Forward
724,Darwin Nunez,ST,Real Betis,Nigeria,La Liga,Advanced Forward
725,Dusan Kane,ST,Inter Milan,Spain,Serie A,Target Forward
726,Rasmus Fullkrug,ST,Marseille,England,Ligue 1,Target Forward
727,Niclas Ramos,ST,Valencia,Nigeria,La Liga,Advanced Forward
728,Callum Alvarez,ST,Frankfurt,Slovenia,Bundesliga,Advanced Forward
729,Goncalo Alvarez,ST,Tottenham,Poland,Premier League,Poacher
730,Harry Kane,ST,Lille,Nigeria,Ligue 1,Target Forward
731,Ivan Toney,ST,Athletic Club,Belgium,La Liga,False 9
732,Callum Gimenez,ST,PSG,Sweden,Ligue 1,Target Forward
733,Goncalo Kane,ST,RB Leipzig,Poland,Bundesliga,False 9
734,Ollie Morata,ST,Aston Villa,Uruguay,Premier League,False 9
735,Callum Sesko,ST,Athletic Club,Spain,La Liga,False 9
736,Benjamin Alvarez,ST,Chelsea,Belgium,Premier League,Advanced Forward
737,Erling Lukaku,ST,Athletic Club,Serbia,La Liga,Advanced Forward
738,Ollie Kane,ST,PSG,Belgium,Ligue 1,Advanced Forward
739,Harry Openda,ST,Newcastle,Sweden,Premier League,Target Forward
740,Julian Sesko,ST,Inter Milan,Argentina,Serie A,Poacher
741,Goncalo Vlahovic,ST,West Ham,Poland,Premier League,False 9
742,Lautaro Morata,ST,Valencia,Serbia,La Liga,Advanced Forward
743,Alexander Fullkrug,ST,Atalanta,England,Serie A,Target Forward
744,Dusan Lewandowski,ST,Valencia,Sweden,La Liga,Target Forward
745,Romelu Osimhen,ST,Napoli,Nigeria,Serie A,Target Forward
746,Harry Martinez,ST,Napoli,Germany,Serie A,Advanced Forward
747,Benjamin Sesko,ST,Marseille,Denmark,Ligue 1,Advanced Forward
748,Lautaro Isak,ST,Tottenham,Spain,Premier League,False 9
749,Julian Nunez,ST,Marseille,Mexico,Ligue 1,Advanced Forward
750,Erling Morata,ST,Newcastle,Belgium,Premier League,False 9
751,Dusan Alvarez,ST,Bayern Munich,Uruguay,Bundesliga,Advanced Forward
752,Santiago Osimhen,ST,Brighton,Mexico,Premier League,Poacher
753,Dusan Wilson,ST,Atalanta,Belgium,Serie A,False 9
754,Goncalo Haaland,ST,Nice,Sweden,Ligue 1,Target Forward
755,Robert Fullkrug,ST,Brest,Nigeria,Ligue 1,Advanced Forward
756,Erling Ramos,ST,Frankfurt,Serbia,Bundesliga,Target Forward
757,Alvaro Sesko,ST,Tottenham,Portugal,Premier League,Poacher
758,Victor Gimenez,ST,Dortmund,Nigeria,Bundesliga,Target Forward
759,Ivan Sesko,ST,Stuttgart,France,Bundesliga,Poacher
760,Robert Isak,ST,Manchester City,Slovenia,Premier League,False 9
761,Callum Morata,ST,Bayer Leverkusen,Brazil,Bundesliga,False 9
762,Rasmus Vlahovic,ST,Barcelona,Spain,La Liga,Target Forward
763,Rasmus Haaland,ST,Real Betis,Denmark,La Liga,Poacher
764,Erling Lukaku,ST,West Ham,Argentina,Premier League,False 9
765,Lautaro Openda,ST,Bologna,England,Serie A,Target Forward
766,Romelu Haaland,ST,RB Leipzig,Uruguay,Bundesliga,Target Forward
767,Darwin Isak,ST,Dortmund,Slovenia,Bundesliga,Target Forward
